,Unnamed: 0,id,time,rating,comment
42232,2052,6x36O0p7akyaEQxeaKFbwg,2023-04-03,4 star rating,"I'd recommend the dirty rice, pomme fries, pomme Louis, the oysters were amazing and the cod was ok. The salmon comes on the rare side and had little to no flavor. For dessert get the crème brûlée. The chocolate cake has a hint of mint and oddly came with melted ice cream on the plate. Not sure if it was a scoop at one point but they waited too long to serve it to us. The beignets are ok. I'm not a huge Carmel fan. They don't have any flavor without it but are good."
42264,2084,LU_DkQCMoM6sXNeOjuS1cA,2022-04-17,5 star rating,"First time dining here and we had a great experience! The food was good and the service from Kathy was exceptional! She was very kind, friendly and attentive. They have a great food options, 24-hour breakfast, and the diner was clean. Will definitely dine here again!"
42318,2138,NN3mOWF5e_pnR1ArqM2bHQ,2022-07-19,1 star rating,"Came to beach cafe today to have awful service. I came with my sister and ordered a burger. The ""waiter"" tells me if your friend (my sister) wants to take a bite of your burger you will be charged $5 because we have a ""burger sharing policy."" Thinking he was joking I literally laughed in his face which led him to saying ""I don't know why you're laughing I'm being serious."" I'm sorry never again. Disgusting rude and awful service. If you want better food & service just cross the street to 5 napkin burger. Please don't waste your time or energy here.On top of the horrible service the food was disgusting believe me nobody will want to willing steal a bite. The coke I ordered was flat and the fries tasted like they were old fries that were refried. They were overly salty and beyond oily. The burger I ordered which you would you think would be the best/ safest food order since it's named after the place was served on buns you could get from a grocery store. Forget the buns, the meat looked also refried and disgusting. I genuinely do not know how this place has any business or is allowed to stay open. Please do not worry about people sharing food when your silverware is dirty and your food literally tastes like garbage. What a joke of a place"
42318,2138,NN3mOWF5e_pnR1ArqM2bHQ,2022-07-19,1 star rating,"Came to beach cafe today to have awful service. I came with my sister and ordered a burger. The ""waiter"" tells me if your friend (my sister) wants to take a bite of your burger you will be charged $5 because we have a ""burger sharing policy."" Thinking he was joking I literally laughed in his face which led him to saying ""I don't know why you're laughing I'm being serious."" I'm sorry never again. Disgusting rude and awful service. If you want better food & service just cross the street to 5 napkin burger. Please don't waste your time or energy here.On top of the horrible service the food was disgusting believe me nobody will want to willing steal a bite. The coke I ordered was flat and the fries tasted like they were old fries that were refried. They were overly salty and beyond oily. The burger I ordered which you would you think would be the best/ safest food order since it's named after the place was served on buns you could get from a grocery store. Forget the buns, the meat looked also refried and disgusting. I genuinely do not know how this place has any business or is allowed to stay open. Please do not worry about people sharing food when your silverware is dirty and your food literally tastes like garbage. What a joke of a place"
42344,2164,rrsjcQVLg2PkIkO_vPjOLw,2022-08-24,1 star rating,"Trash. I truly do not understand how a place like this stays in business. Bagel is chewy, order is late and incorrect. Hashbrown worse than mcdonalds. ""Cheese fries"" were recommended on the menu. One slice of american cheese congealed on soggy fries. Its not cool. It 's disgusting. How dare you charge people hard earned money for this? Sad."
42369,2189,D2fCCyWufWiBTvrt3nMxHg,2022-05-28,1 star rating,"The place is called JK bakery forna reason, the 'just kidding' joke is on you. The place is FILTHY, they don't even try. You can see the grime and dirt. More than half the google reviews are fake, paid reviews. This is not a real location. Front operation most likely. They only serve bagels, no sandwiches. The place needs a full scrub down. Gross, will never be back"
42369,2189,D2fCCyWufWiBTvrt3nMxHg,2022-05-28,1 star rating,"The place is called JK bakery forna reason, the 'just kidding' joke is on you. The place is FILTHY, they don't even try. You can see the grime and dirt. More than half the google reviews are fake, paid reviews. This is not a real location. Front operation most likely. They only serve bagels, no sandwiches. The place needs a full scrub down. Gross, will never be back"
42623,2443,c3eMI4_o4dPDDhPV_ibBYQ,2022-06-17,2 star rating,"We stopped in here on a whim. It looks understated but quaint from the outside. We noted that at least when we entered; there was no menu with prices in the front of the business. We were greeted quickly and seated very quickly which was appreciated. I asked for the non alcoholic spirit options to which the bartender provided a rather unfriendly ""we don't have any"". How do you ask me without verbally asking me why we sat at a bar if I don't drink?(hint: give me the look and reaction this bartender did) However to the bartenders credit; she rebounded quickly realizing I wasn't kidding and offered a ""soda of the day"". An appreciated gesture. (The soda was good) When we looked at the menu; the prices were surprisingly expensive for how the storefront presents itself. My partner and I are open minded so we stayed. We ordered the prosciutto to start. $18 for 5 pieces of meat and 3 pieces of bread is a rather unreasonable ask. The plate came out as expected minus the quantity provided. We then ordered the second course of a pesto pasta. $28 for pest pasta is also a rip off considering they give you about a cup and a half of a serving. Pasta is inexpensive as is pesto. The final dish was the $44 scallops. We got 5 over cooked/burnt scallops that were still decent tasting. However; they were no $44 good. Noteworthy is it took *forever* for food to come out and the restaurant was not packed out. I would expect for the prices you are paying a much higher level of service. Save yourself time and money and go to saringhinas cafe down the road. Or go to Walters by the park. Better view, better service, and more affordable. *restaurant also deceptively puts tip in food prices then allows for option to tip more for their subpar service buyer beware**"
42634,2454,g5RqTm1v8Stsm3MXL19Adw,2022-10-29,1 star rating,Broken glass on the table. Dirty silverware. Roach on the wall. All these were still better than watching the hard up 30 something year old woman whoring out for her $30 pasta.
42645,2465,inDTYbUj_quqluaR2icoVQ,2023-01-11,3 star rating,"The small restaurant can hold about 12 in the main dining area and 9 at the bar area. I was seated immediately around 6pm and had my ramen bowl served to me within 5 minutes of ordering! I ordered the red ramen. I was not impressed by the ramen; the charsu cuts, although large, were on the drier side with little flavoring. The toppings only included a piece of bak choy, diced white onions, green onions and 2 sheets of seaweed. Sadly, the broth was tasty but lacked umami. Portions were appropriate and price point was $15. The service was great as they turned around the tables in lightning speed. Clean and nicely decorated."
42685,2505,CIV1wpkbmpdMPDCl1lNWhQ,2022-10-22,5 star rating,This is my first time dining here. Visited my friends in New Jersey for the PNA NY event this weekend. The place is clean and classy.. I ordered their Seafood pasta dish.. it was delicious... I literally ate it all. It was a very good dining experience.. would love to visit the place again someday..
42748,2568,QY8evrH-4fN6nvSCf7Ogsw,2022-11-24,3 star rating,"Got the apple pie for Thanksgiving. The apple pie smells really good. However, the taste can improve. We followed direction and put it in the oven for 325 degrees for 25 minutes before serving. The results was just a warm apple pie. I think the crust and the perimeter of the pie can be more crispy, especially the base of the pie. There was too much apples in the pie. I think they can make a smaller version of pie and the taste would be better. The apples soaked the pie, making it less tasty and more soggy. Also, the pie is on the healthier side, no sugar added in the apples."
42758,2578,VzHdgvEv9bx9RVrNbhsmQw,2022-11-24,3 star rating,"Got the apple pie for Thanksgiving. The apple pie smells really good. However, the taste can improve. We followed direction and put it in the oven for 325 degrees for 25 minutes before serving. The results was just a warm apple pie. I think the crust and the perimeter of the pie can be more crispy, especially the base of the pie. There was too much apples in the pie. I think they can make a smaller version of pie and the taste would be better. The apples soaked the pie, making it less tasty and more soggy. Also, the pie is on the healthier side, no sugar added in the apples."
42768,2588,VzHdgvEv9bx9RVrNbhsmQw,2022-11-24,3 star rating,"Got the apple pie for Thanksgiving. The apple pie smells really good. However, the taste can improve. We followed direction and put it in the oven for 325 degrees for 25 minutes before serving. The results was just a warm apple pie. I think the crust and the perimeter of the pie can be more crispy, especially the base of the pie. There was too much apples in the pie. I think they can make a smaller version of pie and the taste would be better. The apples soaked the pie, making it less tasty and more soggy. Also, the pie is on the healthier side, no sugar added in the apples."
42778,2598,VzHdgvEv9bx9RVrNbhsmQw,2022-11-24,3 star rating,"Got the apple pie for Thanksgiving. The apple pie smells really good. However, the taste can improve. We followed direction and put it in the oven for 325 degrees for 25 minutes before serving. The results was just a warm apple pie. I think the crust and the perimeter of the pie can be more crispy, especially the base of the pie. There was too much apples in the pie. I think they can make a smaller version of pie and the taste would be better. The apples soaked the pie, making it less tasty and more soggy. Also, the pie is on the healthier side, no sugar added in the apples."
42793,2613,VzHdgvEv9bx9RVrNbhsmQw,2022-12-02,5 star rating,"good music playing, nice large tv screens, very spacious & good air circulation.. very cramped & stuffy in the close by Dead Rabbit .. This place is more low key, very clean & food is win"
42803,2623,fanlKZzN-fI9LywqQD6EHg,2022-12-02,5 star rating,"good music playing, nice large tv screens, very spacious & good air circulation.. very cramped & stuffy in the close by Dead Rabbit .. This place is more low key, very clean & food is win"
42831,2651,a8Lj13uc3Hhyjm0eYL90sw,2022-10-12,5 star rating,"If you're in NY/Brooklyn you're gonna want pizza!!!This is THE spot in brooklyn, accessible, clean and sooo delicious!!Real thin crust, foldable pizza!!!I was in brooklyn for a couple of weeks and went with co worker 3 times... everything is great!! Pizza, pasta, salad's and dessert's"
42843,2663,xrgzB0pvsxeGEIboE6I2gg,2022-06-20,1 star rating,"Absolute disaster. The food was horrible and I am currently in utter stomach discomfort. Our server was rude and could barely communicate. Finally, the bathroom was disgustingly dirty. The health department should go and inspect this place ASAP."
42844,2664,xrgzB0pvsxeGEIboE6I2gg,2022-06-20,1 star rating,The food was gross and the bathroom absolutely filthy. The waiters also spoke no English. Would never go back.
42846,2666,3qf3FLXxVdX3Wz5F_rTeog,2022-03-25,4 star rating,"Great option if you're running low on time and need to eat before or after commuting. Otherwise skip it and head towards better options in the area. Staff are kind inside all the venues and they have a fair selection of options once inside. Place is also clean, nice to eat inside, but I'd rather take the food and head outside the oculus if weather permits. It's usually a gorgeous view."
42849,2669,3qf3FLXxVdX3Wz5F_rTeog,2022-01-25,5 star rating,"This food court is located in the lower floor of the Oculus.  This place was busy around 2 pm on a Thursday but quickly cleared out.  We opted for Korean food though there was a good selection of food.  Some places were a bit pricey but we never saw the quantity or sampled the quality of the other food stalls.  We both ordered Korean and although our order was pricey, the amount of food and the quality of our order was well worth it.  There was also a grab and go area by the entrance for those on the go. Lastly, staff do ask to see ID and vaccination cards.  Overall, great clean eating areas and a solid selection of sustenance.  The restrooms are also right across and the escalators are right next to the entrance."
42851,2671,3qf3FLXxVdX3Wz5F_rTeog,2022-06-28,4 star rating,"The food is decent and prices are slightly high but the place is clean, lots of options, etc. the only real downside to it is that it's hard to find if you're within Westfield. It's easy to find it if you start at the street level on Liberty"
42903,2723,GN4-wXUXgfuMO4KHa76J5w,2022-02-20,5 star rating,"Grabbed an early dinner before attending a show nearby. Just steps from the 72nd Street 1,2, and 3 train station; super convenient location to lots of retail shopping and the Beacon Theatre. Service was great and the menu was simple and satisfying. I was originally going to just order the ramen as it hits the spot on a blustery winter evening. But after talking to our server and listening to his recommendations, I changed my mind and ordered what he suggested. The classic and signature beef noodles with a cloudy white broth. It was simple in taste and full of ingredients - ramen style egg, wood ear, fried tofu and corn. The bowls are heated to 100 degrees so it's super hot to handle, hence it comes on top of a bowl holder. We joked that it looked like a pot planter or a pets water bowl but it works. Keeps the noodles and broth warm throughout my meal. He also suggested the vegetarian Duck Buns. Very good, smoky and tender but with the same texture of real protein, it was a nice change to actually eating meat. Enjoyed it very much.Hubby ordered the spicy ramen with extra noodles and it didn't disappoint. This place was a no frills, simple and clean, noodle spot. Totally a good value and while small, it's worth the wait if you can't get seated right away. Turnaround time is good."
42944,19,fSQ3CCtFSJ2S8VXDi02-3Q,2022-10-07,4 star rating,"Café Luxembourg was a lovely classic brunch spot. We have an enjoyable time here.The atmosphere: was a mix of classic diner and bar restaurant. It had a lovely old charm feel.The staff: was friendly, and the service was pretty quick.The food: was pretty good. I had eggs and potatoes, and my party had French toast. Everything was tasty, but for the $12 bacon side, I would have expected a higher quality cut.Cleanliness: the table and silverware were clean as they should be."
42950,25,u5gLdI6l6zsPxL2kOYbyfw,2022-12-07,2 star rating,"Wow - talk about an unwelcoming place.  I realize this establishment caters to the theater crowd and turning tables is a priority for them, but when we got there it seemed there was a major effort to get things moving along quickly so we would leave - it wasn't close to the show starting hours, to the contrary, we were early, so I think they wanted us out so they could get another seating in before the shows began.Host takes our party of 4 to a booth, it was still dirty so while the four of us stood there, he took a rag and cleaned the top, put down some new plates and silverware and had us sit down (one in our party was sliding over on the crumbs this host had just wiped off the table).  Turns out the booths were extremely tight for 4 people, and you would have thought I was asking for the Moon when I requested a different table.  Got lots of excuses (the table is going to be the same size), just move us, OK?  Let's pretend for a second that I'm going to drop about $250-$300 in your restaurant in the next hour and maybe you can show a little customer appreciation?Service was friendly, prompt and good.  However a lot of hovering and attempts to remove plates (some of us weren't finished yet) - I may be wrong but I took this as an attempt to get us done and out instead of just trying to remove empty plates from the table.  The only reason this place didn't get a 1-star review is the food was pretty good.  We had appetizers, salads, entrees, etc., all good.  Kudos to the kitchen.So your experience may differ, but all I can summarize with is if  you're seeking OK food and a lot of ""I really don't care about you"" vibes, all while you're dropping close to $100 per person......give 'em a try."
42965,40,Xk3BVvlX-KXh6kJhbClMKw,2023-03-25,4 star rating,Ambiance was incredible and the service was terrific.  I ordered the strip steak with the bone marrow add on. My steak was a bit tough considering it was medium rare but not bad. The bone marrow didn't have much on it but i think I've been spoiled by other places. We ordered the Hazelnut grove for dessert which was a little disappointing. Overall it was a nice meal but nothing memorable.
42986,61,m3UPWf08TA6XbJcfC9QbPQ,2022-01-22,4 star rating,"I went to Bar Belly with coworkers for happy hour on a Friday night and it did not disappoint. We made a reservation and I would definitely recommend one because it was very busy and it's a pretty small venue. It's a narrow but long restaurant. We were a pretty big group of 6 people and despite our reservation we were initially seated at a 4 person table. It took a lot of convincing the hostess to move us to a larger table. We ultimately were moved after ordering 4 dozen oysters that didn't fit on our table. We picked bar belly for the $1 oyster happy hour and the oysters were amazing. Fresh and sizeable. We ordered 3 rounds of 4 dozen and it took about 20 minutes between each round to have the oysters shucked. The oysters were definitely the highlight of the night. The fries were also very good and had seafood seasoning that made them addictive and we ordered 3 rounds. The happy hour drink selection was basic and we opted to get their signature cocktails. Our group ended up trying at least one of each and they were all delicious. Burnt love, dead witch, invisible woman, knight rider were crowd favorites. I did order a mango #5 but something in it had a spoiled flavor I didn't like and the waiter was nice enough to switch it out for a different cocktail. We ordered the deviled eggs which were delicious and hit the spot when we started to get hungry. The charcuterie board was pretty standard and on the smaller side. Overall, you'll definitely see me back there for oysters."
43004,79,vUZTHdPWqTCkj3g93D6CNQ,2022-04-28,1 star rating,god i got this place delivered tonight & not only did it take forever i legit took one bite and threw the rest out. noodles? soggy af. chicken? absolutely disgusting. the smell?? oh my god HORRENDOUS. you'd be better off with the ramen in the box from 711.
43017,92,Hh_qqWLqWOgj_i3vit5wdw,2022-04-05,1 star rating,"Omg I'm not going to lie,I threw up after, I came home!!!Last Saturday around 6:30 pm, my friend and I came to Dallas BBQ it was crowded but not waiting time for party of 2. We were greed by a young woman and our waiter was very nice and attentive, (Keep reading) the good and Dicusting part! Before we place our order I went to the bathroom OMG dirty as ""beep""The bathroom is all the way to the bottom basement right next to it is the butcher room; the door was open so, I was able to see them. On my way out of the bathroom in front of the door, I saw a dead smacked COCKROACH  (WATER BUG) NASTY I was in shock  and I left my phone upstairs in my handbag nor I wanted to go back upstairs/downstairs to take a picture ....Back upstairs I told my friend  I saw a dead COCKROACH  (She said Oh my gosh and I said oh yeah my God) and I asked her (Shall we leave) she's like no ""It happens""I was like (For real girl ) but yes we stayed Our waitress came asked us what we want to eat/drink? My friend order Hennessy Bacon Cheeseburger and I order the Bacon Cheeseburger for drinks we order a Virgin SHIRLEY TEMPLE very delish but the waiter put like 100 cherries  lol..I never told the waitress that I saw a Cockroach (my bad), but I am pretty sure they'll are aware of bugs in the restaurant.I don't know why some restaurant are lack of cleanliness  you see roaches, mermin and mouse all over inside the food/drinksI personally had enough spending my money on dirty Restaurants! And the sadness is that the Headquarters can't keep up with all these restaurants/employees maybe they don't know what it's going on as long as their money still comes in, they don't care.I threw up all the food in fact I couldn't finish eating thinking about the  COCKROACH Makes me think that it was all over the food and by the butcher room"
43017,92,Hh_qqWLqWOgj_i3vit5wdw,2022-04-05,1 star rating,"Omg I'm not going to lie,I threw up after, I came home!!!Last Saturday around 6:30 pm, my friend and I came to Dallas BBQ it was crowded but not waiting time for party of 2. We were greed by a young woman and our waiter was very nice and attentive, (Keep reading) the good and Dicusting part! Before we place our order I went to the bathroom OMG dirty as ""beep""The bathroom is all the way to the bottom basement right next to it is the butcher room; the door was open so, I was able to see them. On my way out of the bathroom in front of the door, I saw a dead smacked COCKROACH  (WATER BUG) NASTY I was in shock  and I left my phone upstairs in my handbag nor I wanted to go back upstairs/downstairs to take a picture ....Back upstairs I told my friend  I saw a dead COCKROACH  (She said Oh my gosh and I said oh yeah my God) and I asked her (Shall we leave) she's like no ""It happens""I was like (For real girl ) but yes we stayed Our waitress came asked us what we want to eat/drink? My friend order Hennessy Bacon Cheeseburger and I order the Bacon Cheeseburger for drinks we order a Virgin SHIRLEY TEMPLE very delish but the waiter put like 100 cherries  lol..I never told the waitress that I saw a Cockroach (my bad), but I am pretty sure they'll are aware of bugs in the restaurant.I don't know why some restaurant are lack of cleanliness  you see roaches, mermin and mouse all over inside the food/drinksI personally had enough spending my money on dirty Restaurants! And the sadness is that the Headquarters can't keep up with all these restaurants/employees maybe they don't know what it's going on as long as their money still comes in, they don't care.I threw up all the food in fact I couldn't finish eating thinking about the  COCKROACH Makes me think that it was all over the food and by the butcher room"
43017,92,Hh_qqWLqWOgj_i3vit5wdw,2022-04-05,1 star rating,"Omg I'm not going to lie,I threw up after, I came home!!!Last Saturday around 6:30 pm, my friend and I came to Dallas BBQ it was crowded but not waiting time for party of 2. We were greed by a young woman and our waiter was very nice and attentive, (Keep reading) the good and Dicusting part! Before we place our order I went to the bathroom OMG dirty as ""beep""The bathroom is all the way to the bottom basement right next to it is the butcher room; the door was open so, I was able to see them. On my way out of the bathroom in front of the door, I saw a dead smacked COCKROACH  (WATER BUG) NASTY I was in shock  and I left my phone upstairs in my handbag nor I wanted to go back upstairs/downstairs to take a picture ....Back upstairs I told my friend  I saw a dead COCKROACH  (She said Oh my gosh and I said oh yeah my God) and I asked her (Shall we leave) she's like no ""It happens""I was like (For real girl ) but yes we stayed Our waitress came asked us what we want to eat/drink? My friend order Hennessy Bacon Cheeseburger and I order the Bacon Cheeseburger for drinks we order a Virgin SHIRLEY TEMPLE very delish but the waiter put like 100 cherries  lol..I never told the waitress that I saw a Cockroach (my bad), but I am pretty sure they'll are aware of bugs in the restaurant.I don't know why some restaurant are lack of cleanliness  you see roaches, mermin and mouse all over inside the food/drinksI personally had enough spending my money on dirty Restaurants! And the sadness is that the Headquarters can't keep up with all these restaurants/employees maybe they don't know what it's going on as long as their money still comes in, they don't care.I threw up all the food in fact I couldn't finish eating thinking about the  COCKROACH Makes me think that it was all over the food and by the butcher room"
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43019,94,Hh_qqWLqWOgj_i3vit5wdw,2023-02-11,1 star rating,"As soon as i walked i to the restaurant there was an overwhelming smell of urine. When we were sat down the smell didn't get better & I was unable to get used to the smell. I noticed my host, but nothing was done. I would not eat at this establishment due to the cleanliness of it, how clean could a restaurant be if it smells like Urine everywhere you go ? Disgusted."
43040,115,1pbM_bWgGfTbzR8ou5vb2w,2023-01-07,1 star rating,"The food is bad because the quality of ingredients are poor. The boneless wings are not poultry. My first bite, the meat was so dark I assumed they dropped a piece of spare rib by accident. Another bite, I realized even the lighter pieces are not chicken. We also ordered the sticky wings, and  mac and cheese. The wings are massive and tough like turkey wings. The cheese on the mac and cheese was congealed. We asked for the check, the waitress brought out to go trays, but we declined. I'd rather waste my money than bring that garbage home."
43041,116,1pbM_bWgGfTbzR8ou5vb2w,2023-03-19,1 star rating,"3/18/23 - Seated immediately, but waited 35 minutes before a waiter saw to my family (of four).  Overworked and overstretched waiter finally took our orders and then quickly ran away to help other patrons without taking our drink orders.  After another 15 minutes, I walked over to the manager and complained that I was not served.  The waiter came back and took the drink orders.  20 minutes later, the drinks came.  Manager stated he would personally ensure I received my food and he went into the kitchen.  After 1 hour and 35 minutes I called the waiter over and said I'd pay for the drinks but would not be accepting food.  I had my 8 and 10 year old sons there and they were hungry and impatient.  After paying we went to an organic burger spot down the street and were treated like human beings and served immediately.  I guess I wasn't ghetto enough to be taken seriously.  I may have outgrown Dallas BBQ's.  I used to go there when I was a broke high school and college student (granted it was the Times Square location).  I just wanted to sample the food again in a fit of nostalgia, but I'll never visit that ""establishment"" again.  By the way, none of the staff use gloves or mask when handling or serving food.  Seems very unsanitary all around.  Can't believe I risked my health for no service. This is the 1st time I have not tipped a server.  I generally tip 20% minimum, but I could not believe the lack of professionalism.  I would avoid this place if I were you."
43042,117,1pbM_bWgGfTbzR8ou5vb2w,2022-08-06,2 star rating,"Checking in was quick but the waiting for the waiter was too long more than 5 mins .the drinks and food were ok but the salmon was hard sent it back it looks like it was microwaved everything else was ok needs some improvements needs to be more cleaner the floors were dirty, dusty and few flys around really need to be updated and proactive with the customers"
43079,154,YX4AGUuhhF62M9TNpJwSpQ,2023-01-19,1 star rating,"Sad! I've been supporting this business since I've moved to the neighborhood for years. I ordered today and experienced a very rude delivery man, just because I didn't tip right away. Now I'm a person that ALWAYS tips but I tip after receiving my food and decide if my delivery person deserves more tip or the standard. Then to top it off, the food smells rotten. The restaurant then calls me being rude claiming that I've never bought any food from them, how all their food is fresh, which typically it is BUT unfortunately this time it wasn't. I hate to leave a bad review but the unprofessionalism, rudeness and disrespect was beyond!! 0/10, I will never give them my money again!"
43079,154,YX4AGUuhhF62M9TNpJwSpQ,2023-01-19,1 star rating,"Sad! I've been supporting this business since I've moved to the neighborhood for years. I ordered today and experienced a very rude delivery man, just because I didn't tip right away. Now I'm a person that ALWAYS tips but I tip after receiving my food and decide if my delivery person deserves more tip or the standard. Then to top it off, the food smells rotten. The restaurant then calls me being rude claiming that I've never bought any food from them, how all their food is fresh, which typically it is BUT unfortunately this time it wasn't. I hate to leave a bad review but the unprofessionalism, rudeness and disrespect was beyond!! 0/10, I will never give them my money again!"
43083,158,YX4AGUuhhF62M9TNpJwSpQ,2022-08-21,3 star rating,"3.5 stars - Haven't been to Chikurin in years but I remember their sushi being cheap and worth it for its price point. I stopped by recently for dinner with my boyfriend and classic rolls are still priced at anywhere from $3.75 - $4.95! A steal, really, considering prices these days. Between my boyfriend and I, we ordered 6 rolls, pork gyoza, 2 miso soups, and 2 drinks. Our dinner came out to around $50 including tax and tip. The rolls here are decent and will probably satisfy any sushi cravings, but I wouldn't set expectations too high. Each roll has a really thin layer of rice, & the fillings are good considering the price. Miso soups were really tasty though & the pork gyoza sauce paired well with the dumplings. My only grievances with the dining experience would be that the menus need a bit of cleaning.. there's an unpleasant smell that comes off whenever the pages are flipped. The water also tasted off, so we opted for sodas instead."
43094,169,U5hCNNyJmb7f3dmC1HTzSQ,2023-03-02,4 star rating,"2/21/23 I've only come to purchase from their dessert take out counter but service has always been friendly and efficient. I've purchased their 6"" plain NY cheesecake to bring home to Hawaii. The cheesecake keeps well during the 10 hour flight as long as you freeze it the night before and keep it in an insulated bag. This time I also purchased a slice of the brownie explosion cheesecake. This was delicious! I would definitely buy this flavor again.The take out counter take out area is clean. The overall restaurant has a diner type look to it. I will be visiting again for the cheesecake whenever I'm in NYC."
43104,179,U5hCNNyJmb7f3dmC1HTzSQ,2023-03-02,4 star rating,"2/21/23 I've only come to purchase from their dessert take out counter but service has always been friendly and efficient. I've purchased their 6"" plain NY cheesecake to bring home to Hawaii. The cheesecake keeps well during the 10 hour flight as long as you freeze it the night before and keep it in an insulated bag. This time I also purchased a slice of the brownie explosion cheesecake. This was delicious! I would definitely buy this flavor again.The take out counter take out area is clean. The overall restaurant has a diner type look to it. I will be visiting again for the cheesecake whenever I'm in NYC."
43137,212,ip733nbgjaMMazfQ-Ibhgg,2023-02-06,5 star rating,"This place is so cute!! The lady who took our orders was very kind and attentive and while the bathroom was small, it was clean."
43179,254,Fm6RK2n3qF8F75-t3nHR-Q,2022-11-25,5 star rating,"I am visiting Brooklyn for the first time and came up on this shiek cafe. The inside is very clean and modern. There is few tables and a bar to sit at as well as outdoor seating. I ordered an ice coffee (it got me rejuvenated) and a breakfast burrito that was delicious. The wifi was fast, music was great, and most importantly, the cafe felt warm and welcoming. Can't wait to visit again!"
43357,432,nvTE9vtXCoYvF9-l6PZMVw,2022-08-01,5 star rating,"UND might be my new favorite spot on the UES. Martini Mondays, do I need say more. $4 half size martini's and $8 regular martini's. Whether you take yours dry or dirty, with gin or vodka, UND has got you covered.  I came here for dinner with friends and ordered the Garganelli alla Vodka. All of their pasta is freshly made and my dish was absolutely delicious. UND has a great atmosphere and good service.  Open for lunch and dinner, UND is a must try on the UES!"
43402,477,34LM8_lP8iwizHBu6YgaQQ,2022-11-07,5 star rating,I'm happy to have a happy taco spot. Happy hour tacos !! Who does that!? Awesome Tacos Tuesday. This spot was given by word of mouth. I'm not surprised by the good food. It's clean and well lite . The staff is friendly and helpful.
43456,531,-jdadX3fGXA2TDapnufYFA,2022-07-14,5 star rating,"Sooo what to do, what to do..? We drove all the way in to Staten Island to do my daughter a favor. Got that done and heard about Dough, saw some beautiful photos from a friend and decided this is where we're going. I called it in, we got a 16"" pie, half with meatball crumbles and red onions. There are clean tables on the outside and nice garden seating in the backyard. It looks to be a small house they turned into a pizzeria, very nice and clean inside. The young lady who took our order is a lovely person, polite and friendly. So the pizza is fantastic! The crust is light and crisp. This was a two slicer for me! I never eat two. Sauce was good not bitter and enough cheese. They also have a menu for sandwiches and more. I can't imagine the food being anything but excellent! We do not live here but it is worth the drive. Nothing like it in my area. Dough is aptly named. The crust is the best! We loved it!"
43456,531,-jdadX3fGXA2TDapnufYFA,2022-07-14,5 star rating,"Sooo what to do, what to do..? We drove all the way in to Staten Island to do my daughter a favor. Got that done and heard about Dough, saw some beautiful photos from a friend and decided this is where we're going. I called it in, we got a 16"" pie, half with meatball crumbles and red onions. There are clean tables on the outside and nice garden seating in the backyard. It looks to be a small house they turned into a pizzeria, very nice and clean inside. The young lady who took our order is a lovely person, polite and friendly. So the pizza is fantastic! The crust is light and crisp. This was a two slicer for me! I never eat two. Sauce was good not bitter and enough cheese. They also have a menu for sandwiches and more. I can't imagine the food being anything but excellent! We do not live here but it is worth the drive. Nothing like it in my area. Dough is aptly named. The crust is the best! We loved it!"
43463,538,UPOtComj8_OlNLSmd3zh1w,2023-02-04,1 star rating,Cool place but you can't drink here. They don't wash their glasses.  They dip them all in the same dirty sink full of water and then reuse. So disgusting.
43606,681,wdGMVLUzocmnl2tST0lheg,2023-03-23,5 star rating,"If you're a local or just passing through ChinaTown, this is a must-stop restaurant. The service was excellent, restaurant was very clean, and the food was delicious. Simple menu, but full of flavor. If you've never been to a noodle house, you select your base soup, select the noodle type, and any additional add-ins you might like. I got the coconut curry and beef as an add-in."
